profile_id,mean_baseline_score,mean_post_score,mean_signed_delta_score,mean_abs_delta_score,mean_baseline_abs_score,mean_exposure_quality_score,mean_attack_realism_score,mean_attack_coherence_score,mean_post_plausibility_score,mean_post_consistency_score,n_attacked_opinion_leaves,mean_adversarial_effectivity,profile_cont_age_years,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index,profile_cat__profile_cat_sex_Female,profile_cat__profile_cat_sex_Male,profile_cat__profile_cat_sex_Other,abs_delta_indicator__alliance_commitment_support,abs_delta_indicator__civil_defense_preparedness_support,abs_delta_indicator__domestic_security_powers_expansion_support,abs_delta_indicator__strategic_autonomy_support,signed_delta_indicator__alliance_commitment_support,signed_delta_indicator__civil_defense_preparedness_support,signed_delta_indicator__domestic_security_powers_expansion_support,signed_delta_indicator__strategic_autonomy_support,adversarial_delta_indicator__alliance_commitment_support,adversarial_delta_indicator__civil_defense_preparedness_support,adversarial_delta_indicator__domestic_security_powers_expansion_support,adversarial_delta_indicator__strategic_autonomy_support,mean_baseline_abs_score_z,mean_exposure_quality_score_z,mean_abs_delta_score_z,mean_signed_delta_score_z,mean_adversarial_effectivity_z,abs_delta_indicator__alliance_commitment_support_z,abs_delta_indicator__civil_defense_preparedness_support_z,abs_delta_indicator__domestic_security_powers_expansion_support_z,abs_delta_indicator__strategic_autonomy_support_z,adversarial_delta_indicator__alliance_commitment_support_z,adversarial_delta_indicator__civil_defense_preparedness_support_z,adversarial_delta_indicator__domestic_security_powers_expansion_support_z,adversarial_delta_indicator__strategic_autonomy_support_z,profile_cont_age_years_z,profile_cont_big_five_neuroticism_mean_pct_z,profile_cont_big_five_openness_to_experience_mean_pct_z,profile_cont_big_five_conscientiousness_mean_pct_z,profile_cont_big_five_extraversion_mean_pct_z,profile_cont_big_five_agreeableness_mean_pct_z
profile_0379,332.5,348.0,15.5,32.0,332.5,0.69,0.7,0.75,0.675,0.625,4,-1.0,18.0,32.941,42.65,38.247,31.447,31.238,32.972,34.916,49.311,46.807,45.526,49.341,44.035,40.384,45.901,91.102,100.0,92.893,95.902,95.93,83.452,93.213,30.04,16.654,33.729,48.289,32.806,35.532,32.842,100.0,93.252,85.469,83.236,87.906,80.906,88.461,0.4496,0.5504,0.0,0.0,1.0,33.0,33.0,33.0,29.0,-33.0,33.0,33.0,29.0,33.0,-33.0,-33.0,29.0,-0.3129275578508457,-1.3151085578787765,-1.2431740557304152,-0.3720513092315952,0.4607480114306544,-0.3929404844015725,-0.8230877390382508,-0.5318571035349031,-0.9198079835405968,0.6942365216484678,-0.2184764387104481,0.5318571035349031,0.0048782680479096,-1.5008368528001559,-0.6458817217788017,1.5002557431202241,-0.2460715897229312,1.6208876135776324,-0.5173733374040352
profile_0382,503.5,533.0,29.5,41.0,503.5,0.7233333333333334,0.725,0.8250000000000001,0.675,0.725,4,-13.0,58.0,88.072,100.0,88.432,100.0,96.097,96.752,94.892,37.445,27.813,17.014,30.141,37.799,38.441,31.442,51.925,67.31,44.578,57.857,62.908,55.482,56.677,19.005,28.439,17.849,5.436,16.013,24.281,18.504,78.413,67.216,86.399,81.338,86.677,87.619,81.277,0.3284,0.6716,0.0,0.0,1.0,23.0,36.0,72.0,33.0,-23.0,36.0,72.0,33.0,23.0,-36.0,-72.0,33.0,0.8596507787875817,0.3933793380338894,-0.25783134313035,0.3351745331638337,-0.2808986870492722,-1.0533446598664,-0.6478383978661606,1.451166513851447,-0.673210668918453,0.4537666492381915,-0.2861162030170884,-1.451166513851447,0.1132842246681242,1.0078749780400547,-1.2117678013421873,1.2296366780085728,-0.8109931006799712,0.26749815293210033,1.8688215820008511
profile_0384,551.75,548.75,-3.0,53.0,551.75,0.74,0.75,0.8500000000000001,0.8250000000000001,0.7875,4,22.0,37.0,83.432,58.476,75.475,83.696,74.035,81.166,76.047,89.591,84.052,98.538,85.864,93.618,97.808,91.578,45.846,39.02,46.04,47.447,29.096,35.325,40.462,60.591,59.815,63.574,61.732,49.307,42.332,56.225,76.729,54.366,55.896,62.462,66.276,61.76,62.915,0.4187,0.5813,1.0,0.0,0.0,45.0,67.0,62.0,38.0,-45.0,-67.0,62.0,38.0,45.0,67.0,-62.0,38.0,1.1905098708507635,1.2476232859902168,1.0559589403364036,-1.306599743825555,1.882237516850514,0.3995445261562204,1.1630714609121056,0.9426989196498186,-0.3649640256407731,0.9828003685407992,2.036182371510895,-0.9426989196498186,0.2487916704433924,-0.30919873315105595,0.27698856685494433,0.5379457991694664,1.538555276311007,-0.3331480618797921,1.1190576221471584
profile_0399,131.0,126.75,-4.25,42.75,131.0,0.69,0.6749999999999999,0.775,0.6,0.6,4,-27.75,19.0,65.727,76.416,82.607,68.065,66.203,66.781,70.966,43.689,42.521,46.622,53.853,42.371,33.759,43.802,15.756,0.0,11.85,2.416,0.0,28.899,9.82,47.682,44.186,34.257,39.17,31.482,18.881,35.943,62.815,62.755,65.933,68.311,49.236,53.997,60.508,0.4942,0.5058,0.0,0.0,1.0,30.0,55.0,22.0,64.0,-30.0,55.0,22.0,-64.0,30.0,-55.0,-22.0,-64.0,-1.6946499837727351,-1.3151085578787765,-0.0662369267914484,-1.369744908325147,-1.1925060872641822,-0.5910617370410208,0.4620740962237444,-1.0911714571566942,1.2379185194031623,0.6220955599253849,-0.7145013769591436,1.0911714571566942,-2.5155602233720784,-1.4381190570291507,-0.5234927740367136,0.44727485126805444,-0.32808073637891216,-1.4682082724419885,0.9169058216686964
profile_0400,346.5,361.5,15.0,35.5,346.5,0.7066666666666667,0.7,0.8,0.75,0.75,4,-0.5,36.0,27.334,22.624,21.423,36.549,25.352,28.221,26.917,18.4,4.193,1.823,19.408,0.0,7.535,8.56,15.062,13.144,0.0,16.483,1.736,6.869,8.882,48.552,70.158,57.091,46.469,59.341,54.288,55.983,54.816,44.093,45.842,36.797,39.166,36.521,42.872,0.6477,0.3523,0.0,1.0,0.0,23.0,18.0,72.0,29.0,-23.0,-18.0,72.0,29.0,23.0,18.0,-72.0,29.0,-0.216926992278109,-0.4608646099224435,-0.8599852230526122,-0.397309375031432,0.4916499572006514,-1.0533446598664,-1.6993344448987022,1.451166513851447,-0.9198079835405968,0.4537666492381915,0.9313995545024368,-1.451166513851447,0.0048782680479096,-0.37191652892206123,0.2674374138870031,-0.2170678314030316,-1.7050061039111066,-1.5029542576096453,-0.8356201888165948
profile_0405,333.5,383.5,50.0,50.0,333.5,0.7116666666666667,0.7,0.8,0.8,0.8,4,-36.0,27.0,57.082,75.305,76.144,68.884,74.424,65.503,69.557,89.3,98.44,83.521,98.294,91.621,79.51,90.114,91.383,88.991,77.029,84.23,84.791,98.007,87.405,83.872,79.928,80.397,95.293,75.412,73.043,81.324,19.923,31.668,29.693,22.835,18.477,12.398,22.499,0.6007,0.3993,1.0,0.0,0.0,40.0,60.0,72.0,28.0,40.0,60.0,72.0,28.0,-40.0,-60.0,-72.0,28.0,-0.3060703745956503,-0.2045914255355441,0.7275113694697152,1.3707552309571405,-1.7023881924691318,0.0693424384238067,0.7541563315105616,1.451166513851447,-0.981457312196133,-1.0611935469465497,-0.8272343174702107,-1.451166513851447,-0.0222232211071439,-0.9363766908611086,1.267585212897727,-0.9845124602337209,1.4813559477238913,1.4057440295118004,0.8608475876844116
profile_0410,13.5,11.25,-2.25,19.75,184.5,0.7066666666666667,0.7,0.8,0.8,0.75,4,8.75,31.0,50.7,38.018,63.102,48.266,44.479,42.598,47.861,44.357,47.815,46.689,31.457,43.357,43.781,42.909,61.045,25.642,32.057,39.156,38.69,50.365,41.159,66.562,70.17,73.774,73.399,86.964,71.107,73.662,8.796,12.701,16.899,2.117,13.266,3.298,9.513,0.6872,0.3128,0.0,0.0,1.0,7.0,37.0,22.0,13.0,-7.0,-37.0,22.0,13.0,7.0,37.0,-22.0,13.0,-1.327790679619777,-0.4608646099224435,-2.5843349701027263,-1.2687126451258,1.0633359539455949,-2.109991340610124,-0.5894219508087971,-1.0911714571566942,-1.9061972420291728,0.0690148533817493,1.359784728444492,1.0911714571566942,-0.4287455584329486,-0.6855055077770875,0.9651846590119231,-1.4736910765393867,-0.36297076399386735,-0.307329350086768,-0.002345772516475934
profile_0416,237.0,282.25,45.25,52.25,237.0,0.7066666666666667,0.7,0.8,0.775,0.725,4,-21.25,52.0,74.876,82.07,87.109,86.464,71.84,78.506,80.144,13.142,16.219,24.163,33.102,18.008,19.826,20.743,5.656,6.65,0.0,0.0,0.0,2.092,2.4,73.972,74.584,75.312,87.932,79.576,70.395,76.962,99.358,88.684,93.891,98.316,100.0,82.75,93.833,0.6206,0.3794,0.0,0.0,1.0,14.0,75.0,72.0,48.0,-14.0,75.0,72.0,48.0,14.0,-75.0,-72.0,48.0,-0.9677885587220142,-0.4608646099224435,0.9738470476197316,1.1308036058586914,-0.7907807922542218,-1.6477084177847447,1.630403037371013,1.451166513851447,0.2515292609145867,0.2373437640689427,-1.1654331390034125,-1.451166513851447,0.5198065619939288,0.6315682034140231,1.0954276540293013,1.7026173268868987,-1.229009232205621,-1.7430645730219603,1.282060166244828
profile_0420,226.75,243.0,16.25,34.75,226.75,0.7066666666666667,0.7,0.8,0.8,0.8,4,-2.75,36.0,2.018,7.139,0.0,8.845,14.558,0.0,5.427,51.125,68.782,64.36,61.282,81.144,56.373,63.844,40.959,21.231,32.645,36.303,22.929,23.028,29.516,74.372,92.096,85.943,83.282,86.273,67.582,81.592,46.455,46.371,58.257,39.801,38.236,52.951,47.012,0.6205,0.3795,0.0,0.0,1.0,37.0,25.0,50.0,27.0,-37.0,25.0,50.0,27.0,37.0,-25.0,-50.0,27.0,-1.038074687087768,-0.4608646099224435,-0.9420971157692842,-0.3341642105318401,0.3525912012356652,-0.1287788142156415,-1.2904193154971582,0.3325378066078648,-1.043106640851669,0.7904244706125783,-0.0381037338927407,-0.3325378066078648,-0.0493247102621976,-0.37191652892206123,1.278162522796108,-0.06111530780027042,0.4549718206859606,-0.7386166691774165,-1.6906176681084952
profile_0422,493.75,515.0,21.25,39.25,493.75,0.7233333333333334,0.725,0.8250000000000001,0.8,0.85,4,-3.25,43.0,22.625,15.319,36.31,33.082,31.731,33.938,28.834,57.416,61.352,54.094,61.041,54.86,51.897,56.776,51.319,58.766,49.225,63.4,56.287,65.108,57.351,28.372,22.015,20.594,37.537,25.966,28.802,27.214,72.692,66.268,71.742,83.8,77.912,70.703,73.853,0.3492,0.6508,1.0,0.0,0.0,36.0,60.0,25.0,36.0,-36.0,60.0,25.0,36.0,36.0,-60.0,-25.0,36.0,0.7927932420494257,0.3933793380338894,-0.4494257594692516,-0.0815835525334726,0.3216892554656682,-0.1948192317621243,0.7541563315105616,-0.9386311788962056,-0.488262682951845,0.7663774833715508,-0.8272343174702107,0.9386311788962056,0.1945886921332851,0.06710804147497565,-0.8680052296448035,0.9499768868909642,0.178820963818656,0.2924648842785829,-0.7593507533674292
profile_0437,377.5,408.0,30.5,45.5,377.5,0.7175,0.7,0.8,0.8,0.75,4,3.0,44.0,98.845,84.007,87.647,82.985,65.473,97.847,86.134,26.464,24.761,29.943,31.869,27.397,32.449,28.814,94.591,86.476,78.81,90.006,80.507,84.134,85.754,66.669,68.127,68.842,68.782,65.71,89.048,71.197,83.567,72.406,76.008,66.605,74.44,70.728,73.959,0.6144,0.3856,0.0,1.0,0.0,30.0,60.0,25.0,67.0,-30.0,60.0,25.0,67.0,30.0,-60.0,-25.0,67.0,-0.004354311367049,0.0943939562491726,0.2348400131696825,0.3856906647635072,0.70796357759063,-0.5910617370410208,0.7541563315105616,-0.9386311788962056,1.4228665053697704,0.6220955599253849,-0.8272343174702107,0.9386311788962056,1.034734855939948,0.12982583724598093,0.8678970884913659,0.9539698742102622,-0.9136705839634003,1.3445866505013513,1.5203772858799365
profile_0446,217.0,260.0,43.0,43.0,217.0,0.7066666666666667,0.7,0.8,0.675,0.625,4,-6.5,18.0,75.442,65.572,53.056,64.623,59.078,64.259,63.672,59.904,61.24,57.591,43.013,78.595,52.436,58.796,38.587,44.005,55.898,53.808,52.607,54.994,49.983,15.684,0.0,8.404,12.45,0.0,0.0,6.089,62.285,49.11,61.088,57.773,59.907,40.997,55.193,0.3302,0.6698,0.0,1.0,0.0,33.0,33.0,33.0,73.0,33.0,33.0,33.0,73.0,-33.0,-33.0,-33.0,73.0,-1.1049322238259238,-0.4608646099224435,-0.0388662958858911,1.017142309759426,0.120826607960688,-0.3929404844015725,-0.8230877390382508,-0.5318571035349031,1.7927624773029862,-0.8928646362593561,-0.2184764387104481,0.5318571035349031,1.1973437908702698,-1.5008368528001559,-1.7017577356272644,0.24706043992779447,0.257743534683392,0.019534800360357468,0.6267079801631069
profile_0449,449.75,469.25,19.5,37.5,449.75,0.7175,0.7,0.8,0.8,0.8,4,-4.0,57.0,52.523,46.96,37.058,33.342,43.962,56.321,45.028,86.889,85.785,86.735,77.584,81.907,73.489,82.065,34.326,41.139,40.538,34.149,32.961,7.482,31.766,78.01,65.53,65.922,69.381,67.766,82.618,71.538,46.189,42.978,37.571,44.565,55.749,61.246,48.05,0.4762,0.5238,0.0,0.0,1.0,36.0,47.0,36.0,31.0,-36.0,47.0,36.0,31.0,36.0,-47.0,-36.0,31.0,0.4910771788208244,0.0943939562491726,-0.6410201758081532,-0.1699867828329012,0.2753363368106727,-0.1948192317621243,-0.0052574802351629,-0.3793168252744147,-0.796509326229525,0.7663774833715508,-0.5341286721414362,0.3793168252744147,0.0590812463580169,0.9451571822690493,0.8813555313098281,-0.02201416782450579,1.1668768522336626,-0.6552707559287727,-0.11505902792987528
profile_0450,423.0,414.75,-8.25,38.25,423.0,0.7341666666666666,0.725,0.825,0.6000000000000001,0.6,4,25.75,43.0,46.436,33.471,44.108,50.55,27.393,39.872,40.305,18.673,26.21,38.438,28.865,41.337,33.703,31.204,43.058,56.613,39.89,53.977,49.105,53.756,49.4,94.065,97.25,94.708,99.688,94.256,97.235,96.2,24.107,0.0,0.0,0.0,7.734,20.368,8.701,0.7887,0.2113,0.0,1.0,0.0,50.0,43.0,25.0,35.0,-50.0,-43.0,25.0,35.0,50.0,43.0,-25.0,35.0,0.3076475267443453,0.9486379042055,-0.5589082830914811,-1.571809434723841,2.114002110125491,0.7297466138886342,-0.2389232684646166,-0.9386311788962056,-0.549912011607381,1.1030353047459376,1.4950642570577726,0.9386311788962056,0.1674872029782314,0.06710804147497565,1.8547048474063703,-1.504278866192875,-0.8202918986333411,-0.0020610518280688283,-0.302967501391748
profile_0453,240.75,259.25,18.5,52.0,240.75,0.7066666666666667,0.7,0.8,0.625,0.625,4,-52.0,46.0,39.246,44.756,29.423,23.707,28.772,40.661,34.427,78.132,65.986,78.24,63.558,68.17,71.804,70.982,31.151,10.943,30.441,21.691,12.789,32.329,23.224,49.005,37.559,35.615,43.544,47.149,40.207,42.18,87.927,85.842,91.144,93.394,88.563,89.193,89.344,0.358,0.642,0.0,0.0,1.0,55.0,28.0,58.0,67.0,55.0,28.0,58.0,-67.0,-55.0,-28.0,-58.0,-67.0,-0.9420741215150312,-0.4608646099224435,0.9464764167141742,-0.2205029144325747,-2.691250457109034,1.059948701621048,-1.1151699743250678,0.7393118819691673,1.4228665053697704,-1.421898355561964,-0.105743498199381,-0.7393118819691673,-2.5968646908372395,0.25526142878799146,-0.2773335134538682,1.533518080883808,0.7338576181277857,-0.9716888852487349,-0.5368286081054655
profile_0455,524.0,573.0,49.0,49.0,524.0,0.7258333333333333,0.725,0.8250000000000001,0.6000000000000001,0.675,4,-26.5,38.0,7.975,17.515,0.0,5.2,6.819,5.344,7.142,82.998,93.228,95.316,84.116,87.451,100.0,90.518,99.748,78.385,83.883,91.624,90.948,92.233,89.47,43.832,29.612,30.424,39.465,28.916,40.405,35.442,35.758,62.011,45.481,50.331,50.718,34.63,46.488,0.3417,0.6583,0.0,1.0,0.0,45.0,44.0,62.0,45.0,45.0,44.0,62.0,45.0,-45.0,-44.0,-62.0,45.0,1.000223035519089,0.5215159302273363,0.6180288458474857,1.3202390993574669,-1.1152512228391898,0.3995445261562204,-0.1805068214072531,0.9426989196498186,0.0665812749479787,-1.1814284831516877,-0.4664889078347959,-0.9426989196498186,0.4385020945287678,-0.24648093738005067,-0.5432660287348064,-0.08085422624661028,1.4971404618968385,1.48223705656,-1.6223849702496953
profile_0456,390.25,427.5,37.25,37.25,390.25,0.7091666666666667,0.7,0.8,0.8250000000000001,0.8,4,-12.75,57.0,23.599,5.115,10.867,9.664,0.0,0.0,8.208,80.148,73.146,79.542,82.693,56.529,59.752,71.969,17.455,12.629,29.517,13.493,13.22,18.583,17.483,11.075,34.125,29.52,29.553,15.866,26.807,24.491,11.515,18.415,21.065,23.685,17.077,29.179,20.156,0.3176,0.6824,0.0,0.0,1.0,13.0,30.0,57.0,49.0,13.0,30.0,57.0,49.0,-13.0,-30.0,-57.0,49.0,0.0830747751366933,-0.332728017728991,-0.6683908067137105,0.7266745530613034,-0.2654477141642737,-1.7137488353312276,-0.9983370802103412,0.6884651225490045,0.3131785895701227,-0.4119248914388033,-0.1508366744038078,-0.6884651225490045,0.5469080511489824,0.9451571822690493,-0.9754754343212646,-1.0727725478668777,0.7724202802285254,-1.1843506132311632,-1.5799732758371703
profile_0458,335.25,340.0,4.75,38.25,335.25,0.7066666666666667,0.7,0.8,0.675,0.775,4,6.75,60.0,30.954,36.7,32.601,28.719,12.759,15.709,26.24,46.353,47.721,41.557,48.713,38.321,45.436,44.684,4.364,0.0,12.748,3.193,9.281,18.288,7.979,61.717,84.382,80.484,91.512,68.101,67.998,75.699,28.076,32.213,27.119,30.684,22.113,27.84,28.007,0.6009,0.3991,0.0,0.0,1.0,67.0,33.0,30.0,23.0,-67.0,33.0,30.0,23.0,67.0,-33.0,-30.0,23.0,-0.2940703038990582,-0.4608646099224435,-0.5589082830914811,-0.9150997239280854,0.9397281708656072,1.852433712178841,-0.8230877390382508,-0.6843973817953916,-1.2897039554738128,1.5118340878434071,-0.2184764387104481,0.6843973817953916,-0.1577306668824122,1.133310569582065,1.0455801077544682,-0.7770277983970036,-0.29362048513995315,-1.5364037507934343,-0.8625551954932175
profile_0465,322.0,342.25,20.25,45.25,322.0,0.74,0.75,0.8500000000000001,0.775,0.775,4,11.25,68.0,41.964,49.727,40.784,45.796,40.081,46.893,44.208,46.947,41.16,61.151,32.403,35.15,38.727,42.59,32.481,50.169,26.685,42.505,36.001,16.564,34.068,67.73,55.159,55.239,53.783,44.914,76.941,58.961,73.813,79.401,69.802,80.875,68.315,100.0,78.701,0.4601,0.5399,1.0,0.0,0.0,50.0,60.0,8.0,63.0,-50.0,60.0,8.0,63.0,50.0,-60.0,-8.0,63.0,-0.3849279820303983,1.2476232859902168,0.2074693822641251,-0.1320996841331461,1.2178456827955797,0.7297466138886342,0.7541563315105616,-1.8030260890389735,1.1762691907476264,1.1030353047459376,-0.8272343174702107,1.8030260890389735,0.9263288993197334,1.6350529357501074,0.3849718499966253,1.132599552211299,-0.3754342788977537,-0.5699986260183826,-0.14768340824720236
profile_0466,514.0,538.5,24.5,42.5,514.0,0.74,0.75,0.8500000000000001,0.8,0.8,4,-7.5,65.0,48.088,52.829,42.373,49.632,51.761,53.952,49.772,29.535,41.814,27.268,14.42,4.765,31.36,24.86,100.0,88.866,90.584,95.72,87.02,95.595,92.964,19.007,5.64,18.23,29.911,13.617,23.75,18.359,69.121,79.068,58.808,57.894,71.562,62.801,66.542,0.3414,0.6586,1.0,0.0,0.0,37.0,36.0,63.0,34.0,37.0,-36.0,63.0,34.0,-37.0,36.0,-63.0,34.0,0.9316512029671342,1.2476232859902168,-0.0936075576970058,0.0825938751654662,0.0590227164206941,-0.1287788142156415,-0.6478383978661606,0.9935456790699814,-0.6115613402629171,-0.9890525852234666,1.3372381403422786,-0.9935456790699814,0.1403857138231778,1.4468995484370915,-1.2174905996081025,0.6745737709344942,-1.068155655844176,1.611663999178116,0.07368494795475825
profile_0467,231.0,231.75,0.75,35.25,231.0,0.69,0.7,0.75,0.45,0.475,4,-13.25,18.0,23.562,32.975,20.273,33.966,23.941,19.446,25.694,26.866,39.652,52.998,48.935,20.868,57.358,41.113,97.578,99.798,89.834,98.307,100.0,95.007,96.754,67.804,61.835,59.654,66.095,75.996,72.334,67.286,23.0,29.603,40.104,31.491,15.817,19.882,26.65,0.6784,0.3216,0.0,1.0,0.0,30.0,14.0,72.0,25.0,-30.0,-14.0,72.0,-25.0,30.0,14.0,-72.0,-25.0,-1.008931658253187,-1.3151085578787765,-0.8873558539581695,-1.1171642503267794,-0.2963496599342707,-0.5910617370410208,-1.9330002331281555,1.451166513851447,-1.1664052981627409,0.6220955599253849,0.8412132020935832,-1.451166513851447,-1.4586021463249867,-1.5008368528001559,0.7135394056086485,-0.8281455700223532,-0.4331415250201377,1.752055559716943,-0.8842782584849985
profile_0481,397.25,377.5,-19.75,51.25,397.25,0.7233333333333334,0.725,0.8250000000000001,0.775,0.775,4,-16.25,44.0,23.772,9.206,19.073,15.126,7.811,7.408,13.733,34.496,27.941,27.809,34.38,40.904,14.109,29.94,23.072,6.048,3.15,3.079,16.744,4.177,9.378,53.557,65.992,65.89,72.941,50.582,60.863,61.637,31.635,16.41,36.563,40.054,19.933,33.32,29.653,0.6129,0.3871,1.0,0.0,0.0,70.0,30.0,33.0,72.0,-70.0,30.0,33.0,-72.0,70.0,-30.0,-33.0,-72.0,0.1310750579230617,0.3933793380338894,0.864364523997502,-2.1527449481200858,-0.4817613345542523,2.0505549648182892,-0.9983370802103412,-0.5318571035349031,1.7311131486474505,1.5839750495664904,-0.1508366744038078,0.5318571035349031,-2.732372136612508,0.12982583724598093,0.4905870786834451,-0.7150234858728142,-0.8696771112932552,-1.4845811140668332,-1.3601565669917652
profile_0493,40.75,57.25,16.5,27.0,40.75,0.7066666666666667,0.7,0.8,0.575,0.55,4,-23.5,18.0,38.351,47.32,51.439,36.906,50.341,51.039,45.899,26.408,56.658,43.958,50.45,52.601,36.286,44.394,17.746,45.088,50.3,54.173,8.213,21.036,32.759,0.0,8.124,0.0,3.097,4.439,0.0,2.61,28.504,48.069,48.353,41.616,20.126,36.452,37.187,0.3686,0.6314,0.0,0.0,1.0,7.0,22.0,65.0,14.0,-7.0,22.0,65.0,-14.0,7.0,-22.0,-65.0,-14.0,-2.3135107725541277,-0.4608646099224435,-1.7905866738415626,-0.3215351776319217,-0.929839548219208,-2.109991340610124,-1.4656686566692485,1.095239197910307,-1.8445479133736369,0.0690148533817493,0.0295360304138995,-1.095239197910307,-1.1604857656193968,-1.5008368528001559,-1.8390654264349795,-0.4312200286691421,-0.30495095323439547,-0.6184874262150379,-0.08040557030012903
profile_0495,269.75,284.75,15.0,34.0,269.75,0.7008333333333333,0.6749999999999999,0.775,0.8,0.775,4,-1.0,28.0,71.346,66.223,72.834,66.249,70.205,81.745,71.434,28.452,23.601,16.414,27.478,21.173,15.427,22.091,71.226,82.36,63.663,61.508,73.867,84.522,72.858,65.731,65.201,58.459,65.548,56.906,59.074,61.82,62.55,87.815,83.777,86.112,85.63,76.501,80.398,0.6226,0.3774,0.0,0.0,1.0,38.0,38.0,32.0,28.0,-38.0,38.0,32.0,28.0,38.0,-38.0,-32.0,28.0,-0.7432158071143622,-0.7598499917071604,-1.0242090084859563,-0.397309375031432,0.4607480114306544,-0.0627383966691588,-0.5310055037514337,-0.5827038629550659,-0.981457312196133,0.8144714578536059,-0.3312093792215153,0.5827038629550659,-0.0222232211071439,-0.8736588950901033,0.4978096447707724,1.1965250190117545,-1.176342090856282,0.8668849183882358,0.9355255899473661
profile_0496,374.25,336.25,-38.0,48.0,374.25,0.6733333333333333,0.7,0.7,0.8,0.75,4,23.0,43.0,65.242,88.885,68.656,77.911,75.083,76.987,75.461,27.151,36.211,36.283,35.023,31.273,31.582,32.92,77.953,81.245,84.299,70.527,75.37,89.838,79.872,33.403,34.313,19.337,20.127,29.962,33.624,28.461,0.0,1.297,0.0,6.854,9.216,11.688,4.843,0.4834,0.5166,0.0,0.0,1.0,80.0,62.0,20.0,30.0,-80.0,-62.0,20.0,-30.0,80.0,62.0,-20.0,-30.0,-0.0266401569464343,-2.169352505835104,0.5085463222252562,-3.0746643498141273,1.944041408390508,2.710959140283117,0.8709892256252885,-1.1928649759970198,-0.8581586548850609,1.8244449219767669,1.923449430999828,1.1928649759970198,-1.594109592100255,0.06710804147497565,-0.8187891645579336,-1.6496085367386364,-0.7532467839779513,1.126701911955341,1.0957431259691661
