profile_id,component_type,component_name,component_key,ontology_group,contribution,susceptibility_index_pct
profile_0215,group,Composite: Resilience,composite__resilience,Composite: Resilience,0.3083302179354226,96.0
profile_0215,group,Demographics: Sex,demographics__sex,Demographics: Sex,1.5214673584754999,96.0
profile_0221,term,Age Years,profile_cont_age_years_z,Demographics: Age,-0.22320391613711216,50.0
profile_0221,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,0.9933230686771223,50.0
profile_0221,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,0.06429323892271158,50.0
profile_0221,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,-0.0020012584237843146,50.0
profile_0221,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,0.31117559929912825,50.0
profile_0221,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,-0.061210024740471485,50.0
profile_0221,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,0.2181859418087178,50.0
profile_0221,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,50.0
profile_0221,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-1.4651324506655654,50.0
profile_0221,group,Demographics: Age,demographics__age,Demographics: Age,-0.22320391613711216,50.0
profile_0221,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,0.9933230686771223,50.0
profile_0221,group,Personality: Openness,personality__openness,Personality: Openness,0.06429323892271158,50.0
profile_0221,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,-0.0020012584237843146,50.0
profile_0221,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,0.31117559929912825,50.0
profile_0221,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,-0.061210024740471485,50.0
profile_0221,group,Composite: Resilience,composite__resilience,Composite: Resilience,0.2181859418087178,50.0
profile_0221,group,Demographics: Sex,demographics__sex,Demographics: Sex,-1.4651324506655654,50.0
profile_0222,term,Age Years,profile_cont_age_years_z,Demographics: Age,1.19396380536836,76.0
profile_0222,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,-0.3534031924417941,76.0
profile_0222,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,-0.02067749049758804,76.0
profile_0222,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,-0.01249842673290997,76.0
profile_0222,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,-0.5460389659733844,76.0
profile_0222,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,0.00427681848151159,76.0
profile_0222,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,-0.11456601624062356,76.0
profile_0222,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,1.5214673584754999,76.0
profile_0222,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-0.0,76.0
profile_0222,group,Demographics: Age,demographics__age,Demographics: Age,1.19396380536836,76.0
profile_0222,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,-0.3534031924417941,76.0
profile_0222,group,Personality: Openness,personality__openness,Personality: Openness,-0.02067749049758804,76.0
profile_0222,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,-0.01249842673290997,76.0
profile_0222,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,-0.5460389659733844,76.0
profile_0222,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,0.00427681848151159,76.0
profile_0222,group,Composite: Resilience,composite__resilience,Composite: Resilience,-0.11456601624062356,76.0
profile_0222,group,Demographics: Sex,demographics__sex,Demographics: Sex,1.5214673584754999,76.0
profile_0225,term,Age Years,profile_cont_age_years_z,Demographics: Age,-1.1089337420780323,42.0
profile_0225,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,0.909678292476722,42.0
profile_0225,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,-0.05987980830465671,42.0
profile_0225,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,0.07528178610358088,42.0
profile_0225,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,-0.35475063967345033,42.0
profile_0225,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,-0.11250367500019823,42.0
profile_0225,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,0.21151710505444624,42.0
profile_0225,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,42.0
profile_0225,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-0.0,42.0
profile_0225,group,Demographics: Age,demographics__age,Demographics: Age,-1.1089337420780323,42.0
profile_0225,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,0.909678292476722,42.0
profile_0225,group,Personality: Openness,personality__openness,Personality: Openness,-0.05987980830465671,42.0
profile_0225,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,0.07528178610358088,42.0
profile_0225,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,-0.35475063967345033,42.0
profile_0225,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,-0.11250367500019823,42.0
profile_0225,group,Composite: Resilience,composite__resilience,Composite: Resilience,0.21151710505444624,42.0
profile_0225,group,Demographics: Sex,demographics__sex,Demographics: Sex,0.0,42.0
profile_0241,term,Age Years,profile_cont_age_years_z,Demographics: Age,0.042515031645163896,8.0
profile_0241,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,-1.1799057057110793,8.0
profile_0241,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,0.0060625556270649745,8.0
profile_0241,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,0.05252155234650027,8.0
profile_0241,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,0.45834818044750447,8.0
profile_0241,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,-0.10343149110506389,8.0
profile_0241,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,-0.5156160610492283,8.0
profile_0241,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,8.0
profile_0241,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-1.4651324506655654,8.0
profile_0241,group,Demographics: Age,demographics__age,Demographics: Age,0.042515031645163896,8.0
profile_0241,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,-1.1799057057110793,8.0
profile_0241,group,Personality: Openness,personality__openness,Personality: Openness,0.0060625556270649745,8.0
profile_0241,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,0.05252155234650027,8.0
profile_0241,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,0.45834818044750447,8.0
profile_0241,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,-0.10343149110506389,8.0
profile_0241,group,Composite: Resilience,composite__resilience,Composite: Resilience,-0.5156160610492283,8.0
profile_0241,group,Demographics: Sex,demographics__sex,Demographics: Sex,-1.4651324506655654,8.0
profile_0245,term,Age Years,profile_cont_age_years_z,Demographics: Age,1.3711097705565443,22.0
profile_0245,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,-1.0640173862444424,22.0
profile_0245,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,0.0657416644606654,22.0
profile_0245,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,0.041778847727748716,22.0
profile_0245,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,-0.03788055970705783,22.0
profile_0245,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,0.22153174860183447,22.0
profile_0245,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,-0.6257668474387476,22.0
profile_0245,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,22.0
profile_0245,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-1.4651324506655654,22.0
profile_0245,group,Demographics: Age,demographics__age,Demographics: Age,1.3711097705565443,22.0
profile_0245,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,-1.0640173862444424,22.0
profile_0245,group,Personality: Openness,personality__openness,Personality: Openness,0.0657416644606654,22.0
profile_0245,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,0.041778847727748716,22.0
profile_0245,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,-0.03788055970705783,22.0
profile_0245,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,0.22153174860183447,22.0
profile_0245,group,Composite: Resilience,composite__resilience,Composite: Resilience,-0.6257668474387476,22.0
profile_0245,group,Demographics: Sex,demographics__sex,Demographics: Sex,-1.4651324506655654,22.0
profile_0249,term,Age Years,profile_cont_age_years_z,Demographics: Age,2.2568395964974646,90.0
profile_0249,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,0.686206808627176,90.0
profile_0249,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,0.0275243371989423,90.0
profile_0249,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,0.0661399782235901,90.0
profile_0249,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,-0.45337721935135855,90.0
profile_0249,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,0.22828813818689508,90.0
profile_0249,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,-0.17803494535024209,90.0
profile_0249,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,90.0
profile_0249,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-0.0,90.0
profile_0249,group,Demographics: Age,demographics__age,Demographics: Age,2.2568395964974646,90.0
profile_0249,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,0.686206808627176,90.0
profile_0249,group,Personality: Openness,personality__openness,Personality: Openness,0.0275243371989423,90.0
profile_0249,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,0.0661399782235901,90.0
profile_0249,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,-0.45337721935135855,90.0
profile_0249,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,0.22828813818689508,90.0
profile_0249,group,Composite: Resilience,composite__resilience,Composite: Resilience,-0.17803494535024209,90.0
profile_0249,group,Demographics: Sex,demographics__sex,Demographics: Sex,0.0,90.0
